timestamp,price,quantity,side,venue,symbol,snapshot_id
2026-03-29T20:25:26.640386+00:00,64866.94,7e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64853.78,0.00042,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64784.5,0.0001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64772.93,0.00013,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64770.63,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64700.04,0.00024,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64700.0,0.0022,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64681.82,0.00013,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64666.0,0.01082,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64657.48,0.00098,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64634.43,0.00124,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64631.32,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64615.97,0.00122,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64585.86,0.00054,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64555.11,0.00072,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64555.01,0.00139,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64537.0,0.00027,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64533.62,0.00109,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64497.87,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64481.55,0.0003,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64402.6,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64386.72,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64355.36,0.00039,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64343.83,0.00015,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64285.71,0.01073,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64245.85,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64200.0,0.0023,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64176.66,0.00532,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64123.0,0.00155,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64100.0,0.00156,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64078.68,0.0001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64005.09,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,64000.0,0.17927,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63941.66,0.0004,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63913.52,0.00159,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63863.27,0.00027,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63862.67,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63814.0,0.00015,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63796.11,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63792.0,0.00012,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63751.34,0.00073,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63750.0,0.03529,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63700.0,0.0024,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63666.0,0.01256,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63651.96,0.00015,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63636.0,0.008,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63625.73,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63595.77,0.00045,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63590.91,0.00013,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63582.02,0.00057,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63560.96,0.00046,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63516.23,5e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63513.78,0.00066,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63500.0,0.00236,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63481.78,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63458.76,0.00488,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63428.15,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63387.14,0.001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63369.05,0.00526,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63369.0,0.00082,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63337.0,0.00025,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63303.61,0.01486,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63287.47,0.00011,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63248.61,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63215.0,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63208.63,0.01068,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63200.0,0.02408,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63185.82,0.00041,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63157.88,0.00039,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63118.52,0.00554,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63111.06,0.0634,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63103.16,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63101.99,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63101.0,0.00699,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63100.0,0.00801,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63047.83,0.036,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63033.0,0.001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63019.88,0.005,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63000.01,0.00027,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,63000.0,0.29782,bid,binance,BTCUSDT,0
