trade_id,timestamp,price,quantity,side,venue,symbol,snapshot_id
31189791,2026-03-29T03:15:19.836000+00:00,66867.59,0.00018,sell,binance,BTCUSDT,0
31189792,2026-03-29T03:16:02.892000+00:00,66901.36,0.00588,buy,binance,BTCUSDT,0
31189793,2026-03-29T03:16:09.681000+00:00,66974.59,0.00299,buy,binance,BTCUSDT,0
31189794,2026-03-29T03:16:09.883000+00:00,66984.99,0.00299,buy,binance,BTCUSDT,0
31189795,2026-03-29T03:16:09.912000+00:00,66993.23,0.00017,buy,binance,BTCUSDT,0
31189796,2026-03-29T03:16:10.021000+00:00,67000.0,0.0003,buy,binance,BTCUSDT,0
31189797,2026-03-29T03:16:10.021000+00:00,67000.0,5e-05,buy,binance,BTCUSDT,0
31189798,2026-03-29T03:16:15.532000+00:00,67076.91,0.00015,buy,binance,BTCUSDT,0
31189799,2026-03-29T03:17:58.711000+00:00,67031.24,0.00595,sell,binance,BTCUSDT,0
31189800,2026-03-29T03:18:01.322000+00:00,67064.33,6e-05,buy,binance,BTCUSDT,0
31189801,2026-03-29T03:18:01.347000+00:00,67064.33,6e-05,buy,binance,BTCUSDT,0
31189802,2026-03-29T03:18:01.375000+00:00,67064.33,6e-05,buy,binance,BTCUSDT,0
31189803,2026-03-29T03:18:01.375000+00:00,67064.33,6e-05,buy,binance,BTCUSDT,0
31189804,2026-03-29T03:18:21.919000+00:00,67058.32,0.00015,buy,binance,BTCUSDT,0
31189805,2026-03-29T03:18:33.148000+00:00,67037.59,0.00023,sell,binance,BTCUSDT,0
31189806,2026-03-29T03:18:37.671000+00:00,67054.07,6e-05,buy,binance,BTCUSDT,0
31189807,2026-03-29T03:18:37.672000+00:00,67054.07,6e-05,buy,binance,BTCUSDT,0
31189808,2026-03-29T03:18:37.672000+00:00,67054.07,6e-05,buy,binance,BTCUSDT,0
31189809,2026-03-29T03:18:39.527000+00:00,67050.23,6e-05,buy,binance,BTCUSDT,0
31189810,2026-03-29T03:19:13.811000+00:00,67051.05,0.00024,sell,binance,BTCUSDT,0
31189811,2026-03-29T03:21:34.974000+00:00,67018.35,0.00038,sell,binance,BTCUSDT,0
31189812,2026-03-29T03:21:42.145000+00:00,67042.29,6e-05,buy,binance,BTCUSDT,0
31189813,2026-03-29T03:21:42.145000+00:00,67042.29,6e-05,buy,binance,BTCUSDT,0
31189814,2026-03-29T03:21:43.690000+00:00,67042.29,6e-05,buy,binance,BTCUSDT,0
31189815,2026-03-29T03:21:45.319000+00:00,67042.29,6e-05,buy,binance,BTCUSDT,0
31189816,2026-03-29T03:22:05.359000+00:00,67042.28,7e-05,buy,binance,BTCUSDT,0
31189817,2026-03-29T03:22:21.642000+00:00,67065.42,0.00024,sell,binance,BTCUSDT,0
31189818,2026-03-29T03:33:41.486000+00:00,66964.04,0.0006,sell,binance,BTCUSDT,0
31189819,2026-03-29T03:33:41.486000+00:00,66964.04,0.07313,sell,binance,BTCUSDT,0
31189820,2026-03-29T03:33:42.289000+00:00,66957.24,6e-05,buy,binance,BTCUSDT,0
31189821,2026-03-29T03:33:42.337000+00:00,66957.24,6e-05,buy,binance,BTCUSDT,0
31189822,2026-03-29T03:33:42.345000+00:00,66957.24,6e-05,buy,binance,BTCUSDT,0
31189823,2026-03-29T03:33:44.360000+00:00,66955.09,6e-05,buy,binance,BTCUSDT,0
31189824,2026-03-29T03:33:55.066000+00:00,66949.36,0.00014,buy,binance,BTCUSDT,0
31189825,2026-03-29T03:34:31.005000+00:00,66944.96,0.00024,sell,binance,BTCUSDT,0
31189826,2026-03-29T03:34:31.989000+00:00,66947.51,6e-05,buy,binance,BTCUSDT,0
31189827,2026-03-29T03:34:33.671000+00:00,66947.51,6e-05,buy,binance,BTCUSDT,0
31189828,2026-03-29T03:34:33.700000+00:00,66947.51,6e-05,buy,binance,BTCUSDT,0
31189829,2026-03-29T03:34:33.901000+00:00,66947.51,6e-05,buy,binance,BTCUSDT,0
31189830,2026-03-29T03:35:06.709000+00:00,66912.39,0.00024,sell,binance,BTCUSDT,0
31189831,2026-03-29T03:35:07.889000+00:00,66934.78,6e-05,buy,binance,BTCUSDT,0
31189832,2026-03-29T03:35:08.036000+00:00,66934.78,6e-05,buy,binance,BTCUSDT,0
31189833,2026-03-29T03:35:08.743000+00:00,66934.79,6e-05,buy,binance,BTCUSDT,0
31189834,2026-03-29T03:35:09.278000+00:00,66934.79,6e-05,buy,binance,BTCUSDT,0
31189835,2026-03-29T03:35:42.784000+00:00,66919.03,0.00024,sell,binance,BTCUSDT,0
31189836,2026-03-29T03:35:44.424000+00:00,66933.77,6e-05,buy,binance,BTCUSDT,0
31189837,2026-03-29T03:35:46.515000+00:00,66933.77,6e-05,buy,binance,BTCUSDT,0
31189838,2026-03-29T03:35:46.517000+00:00,66933.77,6e-05,buy,binance,BTCUSDT,0
31189839,2026-03-29T03:35:46.677000+00:00,66933.78,6e-05,buy,binance,BTCUSDT,0
31189840,2026-03-29T03:36:12.021000+00:00,66951.66,0.00817,sell,binance,BTCUSDT,0
31189841,2026-03-29T03:36:14.562000+00:00,66949.15,0.00024,sell,binance,BTCUSDT,0
31189842,2026-03-29T03:36:40.466000+00:00,66965.56,0.00015,buy,binance,BTCUSDT,0
31189843,2026-03-29T03:42:18.497000+00:00,66921.66,0.00777,sell,binance,BTCUSDT,0
31189844,2026-03-29T03:42:21.724000+00:00,66946.44,6e-05,buy,binance,BTCUSDT,0
31189845,2026-03-29T03:42:21.856000+00:00,66946.44,6e-05,buy,binance,BTCUSDT,0
31189846,2026-03-29T03:42:22.418000+00:00,66946.44,6e-05,buy,binance,BTCUSDT,0
31189847,2026-03-29T03:42:22.432000+00:00,66946.44,6e-05,buy,binance,BTCUSDT,0
31189848,2026-03-29T03:42:57.982000+00:00,66915.96,0.00023,sell,binance,BTCUSDT,0
31189849,2026-03-29T03:43:00.600000+00:00,66931.64,6e-05,buy,binance,BTCUSDT,0
31189850,2026-03-29T03:43:00.608000+00:00,66931.64,6e-05,buy,binance,BTCUSDT,0
31189851,2026-03-29T03:43:00.797000+00:00,66931.65,6e-05,buy,binance,BTCUSDT,0
31189852,2026-03-29T03:43:00.811000+00:00,66931.65,6e-05,buy,binance,BTCUSDT,0
31189853,2026-03-29T03:43:37.877000+00:00,66903.66,0.00024,sell,binance,BTCUSDT,0
31189854,2026-03-29T03:43:40.565000+00:00,66923.95,6e-05,buy,binance,BTCUSDT,0
31189855,2026-03-29T03:43:40.565000+00:00,66923.95,6e-05,buy,binance,BTCUSDT,0
31189856,2026-03-29T03:43:40.577000+00:00,66923.95,6e-05,buy,binance,BTCUSDT,0
31189857,2026-03-29T03:43:40.577000+00:00,66923.95,6e-05,buy,binance,BTCUSDT,0
31189858,2026-03-29T03:44:29.268000+00:00,66918.8,0.00024,sell,binance,BTCUSDT,0
31189859,2026-03-29T03:44:32.048000+00:00,66944.11,6e-05,buy,binance,BTCUSDT,0
31189860,2026-03-29T03:44:32.048000+00:00,66944.11,6e-05,buy,binance,BTCUSDT,0
31189861,2026-03-29T03:44:32.133000+00:00,66944.11,6e-05,buy,binance,BTCUSDT,0
