trade_id,timestamp,price,quantity,side,venue,symbol,snapshot_id
984587197,2026-03-29T20:18:36.144000+00:00,66548.1,0.00057027,buy,okx,BTC-USDT,0
984587196,2026-03-29T20:18:36.005000+00:00,66549.0,0.0011,sell,okx,BTC-USDT,0
984587195,2026-03-29T20:18:35.995000+00:00,66550.1,0.0011,sell,okx,BTC-USDT,0
984587194,2026-03-29T20:18:35.873000+00:00,66551.3,1.163e-05,sell,okx,BTC-USDT,0
984587193,2026-03-29T20:18:35.873000+00:00,66552.0,5.837e-05,sell,okx,BTC-USDT,0
984587192,2026-03-29T20:18:35.873000+00:00,66552.0,5.375e-05,sell,okx,BTC-USDT,0
984587191,2026-03-29T20:18:35.873000+00:00,66552.0,8.533e-05,sell,okx,BTC-USDT,0
984587190,2026-03-29T20:18:35.873000+00:00,66554.0,0.0022,sell,okx,BTC-USDT,0
984587189,2026-03-29T20:18:35.873000+00:00,66554.0,0.00068104,sell,okx,BTC-USDT,0
984587188,2026-03-29T20:18:35.246000+00:00,66554.1,0.0004663,buy,okx,BTC-USDT,0
984587187,2026-03-29T20:18:35.148000+00:00,66554.2,0.00036999,sell,okx,BTC-USDT,0
984587186,2026-03-29T20:18:35.148000+00:00,66554.9,1e-05,sell,okx,BTC-USDT,0
984587185,2026-03-29T20:18:35.128000+00:00,66556.3,1.514e-05,sell,okx,BTC-USDT,0
984587184,2026-03-29T20:18:34.907000+00:00,66562.7,0.00346084,sell,okx,BTC-USDT,0
984587183,2026-03-29T20:18:34.907000+00:00,66562.7,0.01036574,sell,okx,BTC-USDT,0
984587182,2026-03-29T20:18:34.840000+00:00,66565.8,0.0022,sell,okx,BTC-USDT,0
984587181,2026-03-29T20:18:34.431000+00:00,66565.9,0.000751,buy,okx,BTC-USDT,0
984587180,2026-03-29T20:18:34.431000+00:00,66565.9,0.000751,buy,okx,BTC-USDT,0
984587179,2026-03-29T20:18:34.431000+00:00,66565.9,0.000751,buy,okx,BTC-USDT,0
984587178,2026-03-29T20:18:34.428000+00:00,66566.0,0.002253,buy,okx,BTC-USDT,0
984587177,2026-03-29T20:18:34.428000+00:00,66566.0,0.002253,buy,okx,BTC-USDT,0
984587176,2026-03-29T20:18:34.428000+00:00,66566.0,0.0013,buy,okx,BTC-USDT,0
984587175,2026-03-29T20:18:34.428000+00:00,66566.0,0.0001562,buy,okx,BTC-USDT,0
984587174,2026-03-29T20:18:34.428000+00:00,66566.0,1.5e-05,buy,okx,BTC-USDT,0
984587173,2026-03-29T20:18:34.428000+00:00,66565.9,0.0009,buy,okx,BTC-USDT,0
984587172,2026-03-29T20:18:34.428000+00:00,66565.9,0.0011818,buy,okx,BTC-USDT,0
984587171,2026-03-29T20:18:34.424000+00:00,66565.9,0.0003182,buy,okx,BTC-USDT,0
984587170,2026-03-29T20:18:34.424000+00:00,66565.5,0.0009,buy,okx,BTC-USDT,0
984587169,2026-03-29T20:18:34.424000+00:00,66565.5,0.0004,buy,okx,BTC-USDT,0
984587168,2026-03-29T20:18:34.424000+00:00,66565.5,0.0001648,buy,okx,BTC-USDT,0
984587167,2026-03-29T20:18:34.424000+00:00,66565.5,1.952e-05,buy,okx,BTC-USDT,0
984587166,2026-03-29T20:18:34.424000+00:00,66565.0,1e-05,buy,okx,BTC-USDT,0
984587165,2026-03-29T20:18:34.422000+00:00,66563.1,0.00015074,buy,okx,BTC-USDT,0
984587164,2026-03-29T20:18:34.418000+00:00,66562.9,0.00068104,buy,okx,BTC-USDT,0
984587163,2026-03-29T20:18:33.273000+00:00,66562.8,0.00189872,sell,okx,BTC-USDT,0
984587162,2026-03-29T20:18:32.393000+00:00,66562.9,0.03435906,buy,okx,BTC-USDT,0
984587161,2026-03-29T20:18:32.393000+00:00,66562.9,0.0009,buy,okx,BTC-USDT,0
984587160,2026-03-29T20:18:32.393000+00:00,66562.9,0.0011,buy,okx,BTC-USDT,0
984587159,2026-03-29T20:18:32.393000+00:00,66562.9,0.0022,buy,okx,BTC-USDT,0
984587158,2026-03-29T20:18:32.383000+00:00,66559.9,1.514e-05,buy,okx,BTC-USDT,0
984587157,2026-03-29T20:18:32.383000+00:00,66559.5,2e-05,buy,okx,BTC-USDT,0
984587156,2026-03-29T20:18:32.383000+00:00,66558.7,0.0015,buy,okx,BTC-USDT,0
984587155,2026-03-29T20:18:32.379000+00:00,66558.1,3.026e-05,buy,okx,BTC-USDT,0
984587154,2026-03-29T20:18:32.377000+00:00,66556.9,0.03604276,buy,okx,BTC-USDT,0
984587153,2026-03-29T20:18:32.377000+00:00,66556.9,0.01617659,buy,okx,BTC-USDT,0
984587152,2026-03-29T20:18:32.376000+00:00,66556.9,0.02095605,buy,okx,BTC-USDT,0
984587151,2026-03-29T20:18:32.376000+00:00,66556.9,0.0004,buy,okx,BTC-USDT,0
984587150,2026-03-29T20:18:32.376000+00:00,66556.9,0.0792,buy,okx,BTC-USDT,0
984587149,2026-03-29T20:18:32.376000+00:00,66556.9,0.03140126,buy,okx,BTC-USDT,0
984587148,2026-03-29T20:18:32.376000+00:00,66556.6,0.00016024,buy,okx,BTC-USDT,0
984587147,2026-03-29T20:18:32.376000+00:00,66556.6,1.999e-05,buy,okx,BTC-USDT,0
984587146,2026-03-29T20:18:32.376000+00:00,66556.0,0.03004,buy,okx,BTC-USDT,0
984587145,2026-03-29T20:18:32.373000+00:00,66554.3,0.0991,buy,okx,BTC-USDT,0
984587144,2026-03-29T20:18:32.373000+00:00,66554.3,0.1417,buy,okx,BTC-USDT,0
984587143,2026-03-29T20:18:32.373000+00:00,66554.3,0.02318,buy,okx,BTC-USDT,0
984587142,2026-03-29T20:18:32.373000+00:00,66554.3,0.00068124,buy,okx,BTC-USDT,0
984587141,2026-03-29T20:18:32.373000+00:00,66554.3,0.10300766,buy,okx,BTC-USDT,0
984587140,2026-03-29T20:18:32.373000+00:00,66554.3,0.0011,buy,okx,BTC-USDT,0
984587139,2026-03-29T20:18:29.830000+00:00,66554.3,0.00279771,buy,okx,BTC-USDT,0
984587138,2026-03-29T20:18:27.863000+00:00,66551.4,0.0015,buy,okx,BTC-USDT,0
984587137,2026-03-29T20:18:27.863000+00:00,66551.0,2.039e-05,buy,okx,BTC-USDT,0
984587136,2026-03-29T20:18:27.863000+00:00,66550.4,0.00013972,buy,okx,BTC-USDT,0
984587135,2026-03-29T20:18:27.863000+00:00,66550.4,0.00012323,buy,okx,BTC-USDT,0
984587134,2026-03-29T20:18:27.863000+00:00,66549.0,0.003,buy,okx,BTC-USDT,0
984587133,2026-03-29T20:18:27.863000+00:00,66549.0,0.00068134,buy,okx,BTC-USDT,0
984587132,2026-03-29T20:18:27.458000+00:00,66549.0,0.02353636,buy,okx,BTC-USDT,0
984587131,2026-03-29T20:18:25.835000+00:00,66549.0,0.00080229,buy,okx,BTC-USDT,0
984587130,2026-03-29T20:18:25.835000+00:00,66549.0,0.0022,buy,okx,BTC-USDT,0
984587129,2026-03-29T20:18:25.777000+00:00,66548.9,0.0004651,sell,okx,BTC-USDT,0
984587128,2026-03-29T20:18:25.777000+00:00,66548.9,0.0022,sell,okx,BTC-USDT,0
984587127,2026-03-29T20:18:21.954000+00:00,66544.2,0.0015,buy,okx,BTC-USDT,0
984587126,2026-03-29T20:18:21.954000+00:00,66543.3,0.03005561,buy,okx,BTC-USDT,0
984587125,2026-03-29T20:18:21.954000+00:00,66543.3,0.00015298,buy,okx,BTC-USDT,0
984587124,2026-03-29T20:18:21.954000+00:00,66543.3,0.00015431,buy,okx,BTC-USDT,0
984587123,2026-03-29T20:18:21.954000+00:00,66543.2,0.0045446,buy,okx,BTC-USDT,0
984587122,2026-03-29T20:18:21.954000+00:00,66543.2,0.102,buy,okx,BTC-USDT,0
984587121,2026-03-29T20:18:21.954000+00:00,66543.2,0.0178,buy,okx,BTC-USDT,0
984587120,2026-03-29T20:18:21.953000+00:00,66542.8,2.088e-05,buy,okx,BTC-USDT,0
984587119,2026-03-29T20:18:21.953000+00:00,66542.7,0.00468772,buy,okx,BTC-USDT,0
984587118,2026-03-29T20:18:21.953000+00:00,66541.1,0.00061255,buy,okx,BTC-USDT,0
984587117,2026-03-29T20:18:21.953000+00:00,66541.1,0.00080376,buy,okx,BTC-USDT,0
984587116,2026-03-29T20:18:21.953000+00:00,66541.1,0.00050172,buy,okx,BTC-USDT,0
984587115,2026-03-29T20:18:21.953000+00:00,66541.1,0.00061255,buy,okx,BTC-USDT,0
984587114,2026-03-29T20:18:21.953000+00:00,66541.1,0.00080375,buy,okx,BTC-USDT,0
984587113,2026-03-29T20:18:21.953000+00:00,66541.1,0.00080376,buy,okx,BTC-USDT,0
984587112,2026-03-29T20:18:21.953000+00:00,66541.1,0.003,buy,okx,BTC-USDT,0
984587111,2026-03-29T20:18:19.739000+00:00,66541.0,0.00074164,sell,okx,BTC-USDT,0
984587110,2026-03-29T20:18:18.900000+00:00,66541.0,7.539e-05,sell,okx,BTC-USDT,0
984587109,2026-03-29T20:18:18.293000+00:00,66541.5,0.00018526,sell,okx,BTC-USDT,0
984587108,2026-03-29T20:18:18.292000+00:00,66543.1,0.0022,sell,okx,BTC-USDT,0
984587107,2026-03-29T20:18:17.802000+00:00,66543.1,0.02,sell,okx,BTC-USDT,0
984587106,2026-03-29T20:18:17.784000+00:00,66543.2,0.00074,buy,okx,BTC-USDT,0
984587105,2026-03-29T20:18:17.784000+00:00,66543.2,0.00074,buy,okx,BTC-USDT,0
984587104,2026-03-29T20:18:17.782000+00:00,66543.0,0.01048164,sell,okx,BTC-USDT,0
984587103,2026-03-29T20:18:17.782000+00:00,66543.1,0.0009,sell,okx,BTC-USDT,0
984587102,2026-03-29T20:18:17.782000+00:00,66543.1,0.0011,sell,okx,BTC-USDT,0
984587101,2026-03-29T20:18:17.782000+00:00,66543.1,0.00751836,sell,okx,BTC-USDT,0
984587100,2026-03-29T20:18:17.775000+00:00,66544.5,0.16875782,sell,okx,BTC-USDT,0
984587099,2026-03-29T20:18:17.775000+00:00,66544.5,1e-05,sell,okx,BTC-USDT,0
984587098,2026-03-29T20:18:17.775000+00:00,66545.5,0.08875791,sell,okx,BTC-USDT,0
984587097,2026-03-29T20:18:17.775000+00:00,66547.8,0.04742066,sell,okx,BTC-USDT,0
984587096,2026-03-29T20:18:17.775000+00:00,66548.1,0.03795313,sell,okx,BTC-USDT,0
984587095,2026-03-29T20:18:17.775000+00:00,66548.3,0.07800001,sell,okx,BTC-USDT,0
984587094,2026-03-29T20:18:17.775000+00:00,66548.4,0.012,sell,okx,BTC-USDT,0
984587093,2026-03-29T20:18:17.775000+00:00,66548.4,1.501e-05,sell,okx,BTC-USDT,0
984587092,2026-03-29T20:18:17.775000+00:00,66548.5,0.00751702,sell,okx,BTC-USDT,0
984587091,2026-03-29T20:18:17.775000+00:00,66550.1,0.03755443,sell,okx,BTC-USDT,0
984587090,2026-03-29T20:18:17.775000+00:00,66550.3,0.01849757,sell,okx,BTC-USDT,0
984587089,2026-03-29T20:18:17.775000+00:00,66550.3,0.01987975,sell,okx,BTC-USDT,0
984587088,2026-03-29T20:18:17.775000+00:00,66551.6,0.08699999,sell,okx,BTC-USDT,0
984587087,2026-03-29T20:18:17.775000+00:00,66551.7,0.08875791,sell,okx,BTC-USDT,0
984587086,2026-03-29T20:18:17.775000+00:00,66552.6,1e-05,sell,okx,BTC-USDT,0
984587085,2026-03-29T20:18:17.775000+00:00,66552.7,0.02715324,sell,okx,BTC-USDT,0
984587084,2026-03-29T20:18:17.775000+00:00,66552.7,0.02597248,sell,okx,BTC-USDT,0
984587083,2026-03-29T20:18:17.775000+00:00,66554.6,0.01902962,sell,okx,BTC-USDT,0
984587082,2026-03-29T20:18:17.775000+00:00,66555.0,0.01333104,sell,okx,BTC-USDT,0
984587081,2026-03-29T20:18:17.775000+00:00,66555.1,1.501e-05,sell,okx,BTC-USDT,0
984587080,2026-03-29T20:18:17.775000+00:00,66555.2,0.00751872,sell,okx,BTC-USDT,0
984587079,2026-03-29T20:18:17.775000+00:00,66558.0,0.0415,sell,okx,BTC-USDT,0
984587078,2026-03-29T20:18:17.775000+00:00,66559.0,0.0415,sell,okx,BTC-USDT,0
984587077,2026-03-29T20:18:17.775000+00:00,66560.0,0.0415,sell,okx,BTC-USDT,0
984587076,2026-03-29T20:18:17.775000+00:00,66560.0,0.08862,sell,okx,BTC-USDT,0
984587075,2026-03-29T20:18:17.775000+00:00,66560.1,0.06361632,sell,okx,BTC-USDT,0
984587074,2026-03-29T20:18:17.775000+00:00,66560.8,1e-05,sell,okx,BTC-USDT,0
984587073,2026-03-29T20:18:17.775000+00:00,66561.0,0.0415,sell,okx,BTC-USDT,0
984587072,2026-03-29T20:18:17.775000+00:00,66561.7,0.0011,sell,okx,BTC-USDT,0
984587071,2026-03-29T20:18:17.775000+00:00,66561.7,0.001507,sell,okx,BTC-USDT,0
984587070,2026-03-29T20:18:17.775000+00:00,66561.7,0.0022,sell,okx,BTC-USDT,0
984587069,2026-03-29T20:18:17.775000+00:00,66561.7,0.01366,sell,okx,BTC-USDT,0
984587068,2026-03-29T20:18:17.155000+00:00,66561.8,0.03758098,buy,okx,BTC-USDT,0
984587067,2026-03-29T20:18:16.833000+00:00,66561.7,0.00034,sell,okx,BTC-USDT,0
984587066,2026-03-29T20:18:16.822000+00:00,66561.8,0.02661015,buy,okx,BTC-USDT,0
984587065,2026-03-29T20:18:16.822000+00:00,66561.8,0.01100014,buy,okx,BTC-USDT,0
984587064,2026-03-29T20:18:16.568000+00:00,66561.8,0.09308957,buy,okx,BTC-USDT,0
984587063,2026-03-29T20:18:16.527000+00:00,66561.8,0.03761029,buy,okx,BTC-USDT,0
984587062,2026-03-29T20:18:16.496000+00:00,66560.1,0.00709897,buy,okx,BTC-USDT,0
984587061,2026-03-29T20:18:16.492000+00:00,66560.1,0.01489998,buy,okx,BTC-USDT,0
984587060,2026-03-29T20:18:16.492000+00:00,66560.1,0.00799373,buy,okx,BTC-USDT,0
984587059,2026-03-29T20:18:16.492000+00:00,66560.1,0.01598001,buy,okx,BTC-USDT,0
984587058,2026-03-29T20:18:16.491000+00:00,66560.1,0.01382,buy,okx,BTC-USDT,0
984587057,2026-03-29T20:18:16.491000+00:00,66560.1,0.01604805,buy,okx,BTC-USDT,0
984587056,2026-03-29T20:18:16.491000+00:00,66560.1,0.01510306,buy,okx,BTC-USDT,0
984587055,2026-03-29T20:18:16.491000+00:00,66560.1,0.00755,buy,okx,BTC-USDT,0
984587054,2026-03-29T20:18:16.490000+00:00,66560.1,0.01168006,buy,okx,BTC-USDT,0
984587053,2026-03-29T20:18:16.490000+00:00,66560.1,0.00950595,buy,okx,BTC-USDT,0
984587052,2026-03-29T20:18:16.469000+00:00,66560.0,0.02,sell,okx,BTC-USDT,0
984587051,2026-03-29T20:18:16.454000+00:00,66560.1,0.00012019,buy,okx,BTC-USDT,0
984587050,2026-03-29T20:18:16.443000+00:00,66560.1,0.0392446,buy,okx,BTC-USDT,0
984587049,2026-03-29T20:18:16.436000+00:00,66560.1,0.00261418,buy,okx,BTC-USDT,0
984587048,2026-03-29T20:18:16.429000+00:00,66560.0,0.001126,sell,okx,BTC-USDT,0
984587047,2026-03-29T20:18:16.429000+00:00,66560.0,0.001126,sell,okx,BTC-USDT,0
984587046,2026-03-29T20:18:16.429000+00:00,66560.0,0.00066438,sell,okx,BTC-USDT,0
984587045,2026-03-29T20:18:16.429000+00:00,66560.0,0.00046162,sell,okx,BTC-USDT,0
984587044,2026-03-29T20:18:16.416000+00:00,66567.3,0.00751509,sell,okx,BTC-USDT,0
984587043,2026-03-29T20:18:16.416000+00:00,66567.3,0.00300603,sell,okx,BTC-USDT,0
984587042,2026-03-29T20:18:16.416000+00:00,66567.3,0.01326182,sell,okx,BTC-USDT,0
984587041,2026-03-29T20:18:16.404000+00:00,66568.5,0.00300585,sell,okx,BTC-USDT,0
984587040,2026-03-29T20:18:16.404000+00:00,66568.5,0.0908,sell,okx,BTC-USDT,0
984587039,2026-03-29T20:18:16.404000+00:00,66568.5,0.018,sell,okx,BTC-USDT,0
984587038,2026-03-29T20:18:16.390000+00:00,66567.1,0.000751,sell,okx,BTC-USDT,0
984587037,2026-03-29T20:18:16.390000+00:00,66567.1,0.000751,sell,okx,BTC-USDT,0
984587036,2026-03-29T20:18:16.390000+00:00,66567.1,0.00073599,sell,okx,BTC-USDT,0
984587035,2026-03-29T20:18:16.390000+00:00,66568.5,1.501e-05,sell,okx,BTC-USDT,0
984587034,2026-03-29T20:18:16.387000+00:00,66568.9,0.18426817,sell,okx,BTC-USDT,0
984587033,2026-03-29T20:18:16.387000+00:00,66568.9,0.02,sell,okx,BTC-USDT,0
984587032,2026-03-29T20:18:16.387000+00:00,66568.9,0.01,sell,okx,BTC-USDT,0
984587031,2026-03-29T20:18:16.387000+00:00,66568.9,0.00300505,sell,okx,BTC-USDT,0
984587030,2026-03-29T20:18:16.387000+00:00,66568.9,0.00884121,sell,okx,BTC-USDT,0
984587029,2026-03-29T20:18:16.345000+00:00,66569.0,0.02401502,buy,okx,BTC-USDT,0
984587028,2026-03-29T20:18:16.321000+00:00,66572.2,0.0075121,sell,okx,BTC-USDT,0
984587027,2026-03-29T20:18:16.321000+00:00,66572.2,0.00277456,sell,okx,BTC-USDT,0
984587026,2026-03-29T20:18:16.319000+00:00,66572.2,0.00023028,sell,okx,BTC-USDT,0
984587025,2026-03-29T20:18:16.319000+00:00,66572.2,0.01109843,sell,okx,BTC-USDT,0
984587024,2026-03-29T20:18:16.316000+00:00,66572.2,0.0011,sell,okx,BTC-USDT,0
984587023,2026-03-29T20:18:16.301000+00:00,66572.3,0.00751151,sell,okx,BTC-USDT,0
984587022,2026-03-29T20:18:16.301000+00:00,66572.3,0.00236083,sell,okx,BTC-USDT,0
984587021,2026-03-29T20:18:16.298000+00:00,66572.3,0.11228878,sell,okx,BTC-USDT,0
984587020,2026-03-29T20:18:16.296000+00:00,66572.2,0.04899857,sell,okx,BTC-USDT,0
984587019,2026-03-29T20:18:16.296000+00:00,66572.7,0.001506,sell,okx,BTC-USDT,0
984587018,2026-03-29T20:18:16.296000+00:00,66573.0,0.1,sell,okx,BTC-USDT,0
984587017,2026-03-29T20:18:16.296000+00:00,66573.1,0.1,sell,okx,BTC-USDT,0
984587016,2026-03-29T20:18:16.296000+00:00,66573.2,0.1,sell,okx,BTC-USDT,0
984587015,2026-03-29T20:18:16.296000+00:00,66573.3,0.00751763,sell,okx,BTC-USDT,0
984587014,2026-03-29T20:18:16.296000+00:00,66573.4,0.16787218,sell,okx,BTC-USDT,0
984587013,2026-03-29T20:18:16.296000+00:00,66573.4,0.09001973,sell,okx,BTC-USDT,0
984587012,2026-03-29T20:18:16.296000+00:00,66575.0,0.03004,sell,okx,BTC-USDT,0
